,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
849,Mary Star of the Sea High School,0,0,13.0,9.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
850,Mater Dei High School,0,0,62.0,43.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
851,Bishop Garcia Diego High School,0,0,8.0,5.0,93264,6385,0.012613521695257316,0.17911200807265387,0.35544904137235117,0.19408005381769255
852,Saint Monica Catholic High School,0,0,12.0,9.0,111611,12901,0.007975973610358919,0.07537787405839201,0.4500024617202501,0.32258382157451626
853,"Buckley School, The",0,0,9.0,8.0,90783,15341,0.010040705563093623,0.10176390773405698,0.4512502422950184,0.2339988369839116
854,Notre Dame High School,0,0,39.0,28.0,90783,15341,0.010040705563093623,0.10176390773405698,0.4512502422950184,0.2339988369839116
855,Village Christian Schools,0,0,26.0,23.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
856,The King's Academy,0,0,28.0,17.0,150915,8484,0.014358255997198388,0.12274557870775696,0.27327379910114985,0.35049320025681435
857,La Reina High School,0,0,8.0,6.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
858,Ambassador High School,0,0,3.0,,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
859,Bishop Montgomery High,0,0,41.0,24.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
860,Western Christian High School,0,0,11.0,9.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
861,Saint Bonaventure High School,0,0,6.0,4.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
862,Berean Christian High School,0,0,5.0,4.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
863,Chaminade College Preparatory,0,0,42.0,28.0,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
864,California Lutheran High School,0,0,4.0,,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
865,Cornerstone Christian,0,0,4.0,3.0,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
