,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
814,Piner High,1,0,21.0,,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
815,Roseland Charter,1,1,7.0,,68720,12851,0.03912351750072317,0.28991900491755856,0.18451692218686722,0.05434625397743709
816,Roseland Charter,1,1,20.0,3.0,68720,12851,0.03912351750072317,0.28991900491755856,0.18451692218686722,0.05434625397743709
817,Santa Rosa High,1,0,45.0,4.0,80164,13817,0.03393132857878097,0.22921108742004265,0.2808984633482832,0.1074553341666054
818,Santa Ynez Valley Union High,1,0,44.0,,98968,2318,0.007284315957204644,0.23082176189392214,0.3227862508536308,0.12223992715684043
819,Santana High,1,0,26.0,3.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
820,West Hills High,1,0,28.0,,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
821,Prospect High,1,0,77.0,8.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
822,Saratoga High,1,0,217.0,22.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
823,Saugus High,1,0,87.0,7.0,113028,11811,0.010895310279488394,0.20768198326227696,0.3565845570819517,0.12383546502447497
824,Scotts Valley High,1,0,45.0,14.0,109894,5975,0.007936507936507936,0.11607142857142858,0.43885281385281383,0.2076118326118326
825,Selma High,1,0,36.0,5.0,43894,8929,0.052659659606253004,0.3062476657952302,0.1630475377474257,0.03387931494424585
826,Shafter High,1,0,11.0,,45867,5563,0.06247897746384124,0.31567440295997307,0.11974436596030945,0.021358896737302388
827,Royal High,1,0,70.0,11.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
828,Santa Susana High,1,0,65.0,10.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
829,Simi Valley High,1,0,64.0,7.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
830,Soledad High,1,0,46.0,3.0,65108,4147,0.030413486729695866,0.30954550632190453,0.10075179405399248,0.024148536279758513
831,Sonora High,1,0,8.0,,62578,12286,0.008022652194431336,0.2630486078338839,0.2587069372345446,0.0950920245398773
832,Soquel High,1,0,39.0,,96052,4104,0.005277384476766637,0.21354099626721587,0.3952889689792766,0.13643969622860086
833,South El Monte High,1,0,53.0,7.0,57500,10868,0.09108057127458906,0.3251145243869577,0.1182632713554298,0.023477499326327134
834,South East High,1,0,86.0,8.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
835,South Gate Senior High,1,0,94.0,18.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
836,International Studies Learning Center at Legacy High School Complex,1,0,26.0,4.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
837,South Pasadena Senior High,1,0,144.0,20.0,109927,9671,0.007581956035564283,0.06878306878306878,0.42415316642120765,0.35629738722522225
838,El Camino High,1,0,56.0,,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
839,South San Francisco High,1,0,50.0,,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
840,Monte Vista High,1,0,20.0,,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
841,Mount Miguel High,1,0,22.0,5.0,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
842,Steele Canyon High,1,1,73.0,8.0,84266,3387,0.03276315789473684,0.2727631578947368,0.2798684210526316,0.09210526315789473
843,Aspire Benjamin Holt College Preparatory Academy,1,1,31.0,3.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
844,Aspire Langston Hughes Academy,1,1,14.0,,39013,10415,0.08155764399367266,0.4273750814180702,0.08234856238950405,0.010979808318600539
845,Bear Creek High,1,0,30.0,,84387,12948,0.03831390885616582,0.2832018982483076,0.28082908786377275,0.06375183194919394
846,Cesar Chavez High,1,0,29.0,3.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
847,Franklin High,1,0,23.0,3.0,49758,6828,0.05345818763705328,0.3600426717240562,0.11598411663604576,0.01890594440822616
848,"Humphreys College Academy of Business, Law and Education",1,1,10.0,,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
849,Lincoln High,1,0,69.0,7.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
850,Middle College High,1,0,34.0,3.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
851,Ronald E. McNair High,1,0,33.0,3.0,48614,11709,0.08059822150363784,0.34777687954729186,0.1757477768795473,0.02421180274858529
852,Stockton High,1,0,7.0,,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
853,Stockton Early College Academy,1,1,38.0,3.0,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
854,Aspire Benjamin Holt College Preparatory Academy,1,1,7.0,,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
855,John H. Francis Polytechnic,1,0,95.0,9.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
856,North Valley Military Institute College Preparatory Academy,1,1,21.0,,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
857,Sun Valley Magnet,1,0,12.0,,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
858,Fremont High,1,0,144.0,8.0,168228,19605,0.00459097444693893,0.09444290290845798,0.3895265242287415,0.39888504906288624
859,Summit Public School: Denali,1,1,24.0,,130164,8351,0.029125126022179905,0.1746387364176095,0.3299540719166573,0.25658115828385797
860,Sutter High,1,0,17.0,4.0,84500,1164,0.00408905043162199,0.33303044070876875,0.22580645161290322,0.040436165379373015
861,PUC Triumph Charter Academy and PUC Triumph Charter High,1,1,15.0,3.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
862,Sylmar Charter High,1,1,8.0,,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
863,Sylmar Biotech Health and Engineering Magnet,1,0,70.0,4.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
864,North Tahoe High,1,0,12.0,,84648,1103,0.0,0.1720059142434697,0.47658945293247906,0.16362740266140957
865,Chaparral High,1,0,82.0,6.0,89574,13081,0.016183362624487406,0.2168643819566491,0.31766256590509667,0.12082601054481547
866,Great Oak High,1,0,159.0,20.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
867,River Springs Charter,1,1,10.0,,63938,1854,0.018935978358881875,0.22843402464682896,0.33393447550345656,0.1003907424105801
868,Temecula Valley High,1,0,134.0,11.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
869,Temple City High,1,0,199.0,19.0,83029,11184,0.03950597417226536,0.23466226817395502,0.36689866033712837,0.12990304541980127
870,Templeton High,1,0,29.0,3.0,99989,3571,0.0025787965616045844,0.19183381088825216,0.34627507163323784,0.14383954154727793
871,Coachella Valley High,1,0,34.0,5.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
872,Thousand Oaks High,1,0,78.0,10.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
873,North High,1,0,97.0,10.0,92636,11413,0.018817089338408245,0.20241200872428688,0.4181242783218578,0.11491254330068854
874,South High,1,0,128.0,10.0,95113,13838,0.006673909669408661,0.14333385069067206,0.443388173211237,0.20134254229396245
875,Torrance High,1,0,98.0,11.0,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
876,West High,1,0,150.0,15.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
877,John C. Kimball High,1,0,49.0,,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
878,Merrill F. West High,1,0,43.0,4.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
879,Millennium Charter,1,1,16.0,,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
880,Tracy High,1,0,52.0,6.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
881,Tahoe Truckee High,1,0,39.0,3.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
882,Verdugo Hills Senior High,1,0,59.0,7.0,66453,10079,0.049000197980597904,0.2594535735497921,0.27534151653137995,0.10676103741833301
883,Mission Oak High,1,0,17.0,,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
884,Tulare Union High,1,0,28.0,3.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
885,Turlock High,1,0,42.0,7.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
886,Tustin High,1,0,89.0,9.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
887,Twentynine Palms High,1,0,13.0,,41322,9092,0.01401145688187026,0.2652113330236879,0.24949682613407648,0.06386437529029261
888,Ukiah High,1,0,26.0,3.0,56556,11282,0.016494747349907305,0.30346532300232926,0.2165232685268812,0.08903360745353425
889,James Logan High,1,0,185.0,11.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
890,Upland High,1,0,99.0,7.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
891,Vacaville High,1,0,39.0,4.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
892,Will C. Wood High,1,0,14.0,,92653,22193,0.007827589712310663,0.27382332011792215,0.251743417708651,0.07746264104910033
893,Valencia High,1,0,149.0,6.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
894,West Ranch High,1,0,182.0,28.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
895,Jesse M. Bethel High,1,0,32.0,,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
896,Vallejo High,1,0,9.0,,57254,14534,0.041473757927090224,0.2917558261681516,0.2448352332412559,0.08399797688985722
897,Valley Center High,1,0,27.0,3.0,94067,6023,0.019135622817229338,0.2201688009313155,0.2606955762514552,0.10921129220023283
898,CHAMPS - Charter HS of Arts-Multimedia & Performing,1,1,36.0,,49232,18558,0.04270844230568051,0.26040903860236425,0.2557275865676326,0.05675279840987551
899,Magnolia Science Academy 2,1,1,14.0,,61880,18685,0.038859257646674646,0.2467073037988462,0.2684771960378796,0.08909328398824426
900,Robert Fulton College Preparatory,1,0,17.0,,49232,18558,0.04270844230568051,0.26040903860236425,0.2557275865676326,0.05675279840987551
901,Ulysses S. Grant Senior High,1,0,54.0,6.0,57493,14772,0.03411558669001751,0.22003502626970228,0.3396847635726795,0.11103327495621716
902,Van Nuys Senior High,1,0,145.0,17.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
903,Animo Venice Charter High,1,1,32.0,,99496,14420,0.00976468000879701,0.10393666153507808,0.4441609852650099,0.2720035188036068
904,El Camino High,1,0,20.0,3.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
905,Foothill Technology High,1,0,52.0,4.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
906,Ventura High,1,0,50.0,4.0,66460,12655,0.02013600635873885,0.2013600635873885,0.34346021372427804,0.10845182372162854
907,Cobalt Institute of Math and Science Academy,1,0,39.0,5.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
908,Excelsior Charter,1,1,19.0,,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
909,Silverado High,1,0,42.0,3.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
910,University Preparatory,1,0,91.0,6.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
911,Victor Valley High,1,0,39.0,6.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
912,Villa Park High,1,0,77.0,8.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
913,Mt. Whitney High,1,0,17.0,,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
914,Redwood High,1,0,68.0,7.0,65729,18001,0.04008397480755773,0.2598740377886634,0.22295311406578028,0.07275017494751575
915,Guajome Park Academy Charter,1,1,14.0,,68551,11550,0.034486990672557685,0.3067828505972836,0.19783996072655866,0.0679103256422844
916,Rancho Buena Vista High,1,0,45.0,4.0,80584,10654,0.011084793936522975,0.19336807200378966,0.34197063003315964,0.11515869256276647
917,Vista High,1,0,52.0,4.0,77970,14603,0.03184752161734259,0.27365728900255754,0.25432346851784193,0.07949701619778346
918,Walnut High,1,0,227.0,13.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
919,Las Lomas High,1,0,135.0,13.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
920,Northgate High,1,0,121.0,9.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
921,Waterford High,1,0,6.0,,59833,2988,0.03937472349211031,0.41660522046895737,0.0974782480460109,0.033918301135525734
922,Ceiba College Preparatory Academy,1,1,7.0,,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
923,Pajaro Valley High,1,0,24.0,,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
924,Watsonville High,1,0,31.0,5.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
925,Edgewood High,1,0,39.0,5.0,84505,12160,0.03349014705398559,0.35595617988617295,0.2457808336348982,0.06280225022206139
926,South Hills High,1,0,70.0,4.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
927,West Covina High,1,0,76.0,4.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
928,River City High,1,0,51.0,3.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
929,Westlake High,1,0,167.0,19.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
930,La Quinta High,1,0,175.0,6.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
931,Westminster High,1,0,116.0,8.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
932,California High,1,0,93.0,12.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
933,La Serna High,1,0,150.0,13.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
934,Pioneer High,1,0,48.0,6.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
935,Whittier High,1,0,59.0,6.0,76177,10836,0.02841343343973385,0.2867868542912377,0.28112215078901226,0.09324281796520253
936,Elsinore High,1,0,29.0,,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
937,Willits High,1,0,3.0,,52406,5533,0.02096723211463492,0.2826888631334949,0.24307238436413445,0.0816563059740807
938,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,76.0,8.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
939,Phineas Banning Senior High,1,0,69.0,8.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
940,Temecula Preparatory,1,1,18.0,,103138,8995,0.012081170363378952,0.2529495044832468,0.3493157149598867,0.0853704577630958
941,Windsor High,1,0,25.0,4.0,118773,9915,0.023585609792506346,0.1883863263173608,0.34054834054834054,0.11588794347415037
942,Woodland Senior High,1,0,29.0,,68158,14361,0.022759181260622183,0.29586935638808837,0.24440257149190867,0.09535949161309391
943,El Camino Real Charter High,1,1,190.0,17.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
944,Taft Charter High,1,1,134.0,19.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
945,Woodside High,1,0,119.0,6.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
946,Yorba Linda High,1,0,106.0,10.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
947,Yreka High,1,0,6.0,,42559,4227,0.005211526670754138,0.2542918454935622,0.2814224402207235,0.06866952789699571
948,River Valley High,1,0,30.0,,74188,12651,0.05001966181675187,0.23499803381832482,0.25780574125049155,0.10644907589461267
949,Yuba City High,1,0,24.0,,54564,14200,0.02980043666449611,0.28670471521047997,0.22231585398552112,0.04481556670624737
950,Yucaipa High,1,0,43.0,7.0,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
951,Saint Joseph Notre Dame High School,0,0,37.0,4.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
952,Ramona Convent Secondary School,0,0,32.0,3.0,66169,10106,0.04951091743544574,0.23605767001993416,0.30559547540679616,0.11116777154513004
953,Fairmont Preparatory Academy,0,0,92.0,8.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
954,Servite High School,0,0,67.0,5.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
955,Menlo,0,0,78.0,11.0,250000,2252,0.006997324552377032,0.05083350483638609,0.349248816628936,0.5266515743980242
956,Bakersfield Christian High School,0,0,29.0,4.0,110877,9909,0.009960259570400925,0.196539061320992,0.3080134815634589,0.14482619850093062
957,Garces Memorial High,0,0,21.0,5.0,31739,11059,0.06752608962553713,0.3439108466732776,0.10421683902346886,0.022571657930773953
958,St. John Bosco High School,0,0,69.0,6.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
959,Notre Dame High School,0,0,45.0,5.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
960,Maybeck High School,0,0,10.0,,139029,5746,0.0024190547078526236,0.059080759211016,0.3811871976181615,0.4690174916263491
961,Saint Mary's College High School,0,0,53.0,8.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
962,International School of Los Angeles-BB,0,0,20.0,3.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
963,Providence High School,0,0,65.0,5.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
964,Mercy High,0,0,29.0,,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
965,Viewpoint School,0,0,77.0,10.0,149724,9949,0.002849002849002849,0.10105896898349728,0.4097188625490512,0.30247809493092515
966,Faith Baptist,0,0,9.0,,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
967,Army and Navy Academy,0,0,22.0,,86046,11340,0.0049,0.148,0.41225,0.22205
968,Pacific Ridge School,0,0,61.0,6.0,138138,16258,0.014002478314745973,0.08785625774473359,0.42326517967781907,0.2681536555142503
969,Jesuit High School,0,0,63.0,10.0,67766,25581,0.014043274416147564,0.2415311131165944,0.31311219211551583,0.13655873742598665
970,Valley Christian High School,0,0,27.0,4.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
971,Mater Dei Catholic High School,0,0,85.0,8.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
972,The Webb Schools,0,0,38.0,4.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
973,Carondelet High School,0,0,64.0,5.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
974,De La Salle High School of Concord,0,0,50.0,5.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
975,The Athenian School,0,0,43.0,8.0,200726,9274,0.0039759295078444015,0.08419299376746185,0.48071136900924133,0.2956157317859445
976,St. Pius X St. Matthias Academy,0,0,28.0,3.0,73037,12522,0.04012713547874454,0.2909668797630657,0.25871347563838626,0.06266478852891248
977,Vistamar School,0,0,28.0,4.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
978,"Grauer School, The",0,0,7.0,,125458,19371,0.009749488616741492,0.10365805063358394,0.4451026751321627,0.2583216002975321
979,Crespi Carmelite High School,0,0,63.0,6.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
980,Holy Martyrs Armenian High School–Ferrahian,0,0,26.0,8.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
981,Sacramento Waldorf School,0,0,13.0,4.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
982,Alsion Montessori Middle/High,0,0,5.0,,188596,16458,0.007262525890773708,0.08979837969638971,0.37731050575496183,0.4026900186151386
983,San Joaquin Memorial High,0,0,28.0,3.0,32170,10331,0.049776844316093465,0.2791283801522709,0.15347860330795485,0.017064846416382253
984,Rosary Academy,0,0,32.0,3.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
985,Junipero Serra High School,0,0,43.0,4.0,65397,8731,0.039307840205084384,0.2667699209570605,0.2663426618243965,0.06254005554368725
986,Glendale Adventist Academy,0,0,6.0,,74893,13050,0.028945420546184115,0.22521329229810277,0.3912891035879855,0.1361564533094394
987,St. Lucy's Priory High School,0,0,34.0,4.0,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
988,California Crosspoint Academy,0,0,45.0,3.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
989,Moreau Catholic High School,0,0,86.0,9.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
990,Fusion Academy,0,0,5.0,,142500,8596,0.0028512698096943173,0.07167959684371063,0.5464491744579272,0.26709104170810954
991,Crystal Springs Uplands School,0,0,55.0,4.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
992,Fusion Academy - Huntington Beach,0,0,4.0,,91331,21520,0.02669153885127355,0.21330201280456912,0.3328266777209709,0.13244438303164294
993,St. Mary's Academy,0,0,21.0,3.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
994,Crean Lutheran High School,0,0,99.0,11.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
995,Pacific Academy,0,0,18.0,,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
996,TVT Community Day School,0,0,18.0,,170781,7005,0.0008472182999152782,0.057328438294267155,0.45537983620446204,0.3775769556622423
997,Marin Catholic,0,0,65.0,7.0,135972,5599,0.005202372281760482,0.07720320466132556,0.44324211840599315,0.3405472895640412
998,Flintridge Sacred Heart Academy,0,0,66.0,11.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
999,St. Francis High School,0,0,64.0,6.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
1000,Whittier Christian High,0,0,30.0,,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
1001,La Jolla Country Day School,0,0,46.0,5.0,113676,16657,0.003914239368079555,0.07264264052471965,0.379222794273221,0.41117145073700545
1002,Bishop Amat Memorial High,0,0,78.0,10.0,77740,6819,0.05274146244469852,0.3440373813192822,0.17134761644380375,0.03434905801063777
1003,Damien High School,0,0,72.0,8.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
1004,Bentley School,0,0,44.0,7.0,185950,10830,0.0043409058023440895,0.056817633724014854,0.45468576665219695,0.3361308059615106
1005,Saint Joseph High School,0,0,58.0,3.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
1006,Loma Linda Academy,0,0,20.0,,59320,8202,0.007904906897763204,0.17911933481672326,0.3533786157629699,0.21091462700550415
1007,Saint Anthony High School,0,0,31.0,4.0,60939,20841,0.03582718651211802,0.14923603793466808,0.33061116965226556,0.15792939936775552
1008,The Archer School for Girls,0,0,27.0,6.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
1009,Calvary Chapel Christian Academy of Inglewood,0,0,3.0,,84387,3552,0.006097560975609756,0.1272018970189702,0.37483062330623307,0.22052845528455284
1010,Bishop Conaty–Our Lady of Loretto High School,0,0,29.0,5.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
1011,Bishop Mora Salesian High School,0,0,27.0,,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
1012,Brentwood School,0,0,44.0,13.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
1013,Cathedral High School,0,0,64.0,,49905,13558,0.04300750871547332,0.21175248055779028,0.27178868329310807,0.12841914722445696
1014,Frederick K.C. Price III Christian Schools,0,0,9.0,,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
1016,Immaculate Heart High School and Middle School,0,0,53.0,8.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
1017,Le Lycee Francais de Los Angeles-High,0,0,27.0,4.0,80773,26196,0.018279811363125984,0.11621378845721986,0.42279362227711653,0.2442622950819672
1018,Loyola High School of Los Angeles,0,0,156.0,21.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
1019,Marlborough School,0,0,45.0,9.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
1020,Milken Community School,0,0,72.0,13.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
1021,New Covenant Academy,0,0,16.0,7.0,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
1022,Notre Dame Academy,0,0,39.0,5.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
1023,Pilgrim School,0,0,14.0,,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
1024,Ribet Academy,0,0,18.0,,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
1025,Alex Pilibos Armenian,0,0,44.0,10.0,71651,21403,0.02178932561904509,0.16165503330767803,0.42551553915974416,0.18378937869901005
1026,Sacred Heart High,0,0,24.0,3.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
1027,Shalhevet,0,0,32.0,4.0,84315,18761,0.005589695517828004,0.08752560497170433,0.48185952852133457,0.2626809707322154
1028,Verbum Dei Jesuit High School,0,0,25.0,4.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
1029,"Wildwood School, Inc.",0,0,27.0,5.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
