,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
0,Adelanto High,1,0,27.0,3.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
1,Alameda Community Learning Center,1,1,12.0,,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
2,Alameda High,1,0,138.0,26.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
3,Encinal Junior/Senior High,1,0,49.0,4.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
4,Albany High,1,0,103.0,14.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
5,Alhambra High,1,0,165.0,8.0,66804,20142,0.04451997011111915,0.24940342757972378,0.32860896184346905,0.12558150746016825
6,Mark Keppel High,1,0,228.0,5.0,66804,20142,0.04451997011111915,0.24940342757972378,0.32860896184346905,0.12558150746016825
7,Aliso Niguel High,1,0,179.0,30.0,116350,19235,0.009813150763086578,0.1194408786193125,0.4353159321066895,0.20861503351875624
8,Alta Loma High,1,0,79.0,35.0,100653,13347,0.014295774647887324,0.22140845070422535,0.3348239436619718,0.1269718309859155
9,American Canyon High,1,0,59.0,3.0,108638,5147,0.03794539565016196,0.2217337652321456,0.33109671448403516,0.08074965293845442
10,Anaheim High,1,0,115.0,14.0,71253,20112,0.05204044236531787,0.2702912453920279,0.22060059930584,0.06488886972643197
11,Canyon High,1,0,171.0,53.0,120435,12460,0.009049946540400183,0.18729952650068735,0.36593096074537956,0.16538109057583625
12,Esperanza High,1,0,77.0,15.0,120435,12460,0.009049946540400183,0.18729952650068735,0.36593096074537956,0.16538109057583625
13,Katella High,1,0,93.0,14.0,77570,12501,0.024286448015261575,0.2837332159366058,0.27874385501504145,0.07685817007850906
14,Loara High,1,0,88.0,10.0,66936,24772,0.0518479623293472,0.31874385988685255,0.2540567092381178,0.04820624004878214
15,Magnolia High,1,0,46.0,8.0,66936,24772,0.0518479623293472,0.31874385988685255,0.2540567092381178,0.04820624004878214
16,Savanna High,1,0,72.0,12.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
17,Western High,1,0,54.0,4.0,66936,24772,0.0518479623293472,0.31874385988685255,0.2540567092381178,0.04820624004878214
18,Antelope High,1,0,50.0,33.0,82000,14602,0.026930977144533925,0.32600828143849236,0.29154575983828374,0.05960027387434384
19,Center High,1,0,7.0,5.0,82000,14602,0.026930977144533925,0.32600828143849236,0.29154575983828374,0.05960027387434384
20,Antioch High,1,0,17.0,5.0,68224,21744,0.022311000502106666,0.3454275547405418,0.2139847621542559,0.04171851463750082
21,Deer Valley High,1,0,31.0,11.0,104275,12049,0.02638888888888889,0.24711538461538463,0.33600427350427353,0.08173076923076923
22,Dozier-Libbey Medical High,1,0,13.0,4.0,104275,12049,0.02638888888888889,0.24711538461538463,0.33600427350427353,0.08173076923076923
23,Academy for Academic Excellence,1,1,14.0,4.0,59084,12946,0.01963758282110641,0.3240999441206993,0.24024107926877944,0.07587610760756765
24,Apple Valley High,1,0,44.0,11.0,54738,13753,0.025897521396020896,0.3453743840539439,0.19391649068207922,0.06172427846319144
25,Granite Hills High,1,0,41.0,9.0,59084,12946,0.01963758282110641,0.3240999441206993,0.24024107926877944,0.07587610760756765
26,Aptos High,1,0,40.0,7.0,115633,10028,0.01429264872444852,0.11876382072164392,0.3849306941373173,0.24550995091958364
27,Arcadia High,1,0,413.0,53.0,84833,11763,0.027239829800771463,0.18169165307989024,0.44263729271881336,0.1810951604565157
28,Arroyo Grande High,1,0,51.0,8.0,91211,11496,0.006323737612081171,0.21798017932987257,0.3626710712600283,0.13874469089193014
29,Atascadero High,1,0,9.0,4.0,81599,12956,0.005596229908272321,0.2544391147016747,0.3150719515273921,0.10325675334511487
30,Menlo-Atherton High,1,0,123.0,13.0,169352,15194,0.010299847535151618,0.0997797729967813,0.3157038793833644,0.42547857021853297
31,Buhach Colony High,1,0,19.0,3.0,60993,12719,0.039184027094081045,0.28484227936832984,0.20147284684755642,0.04241326349781436
32,Avenal High,1,0,26.0,5.0,49781,2752,0.04211332312404288,0.25280755487493617,0.07491066870852475,0.021184277692700357
33,Bakersfield High,1,0,21.0,6.0,31089,4793,0.011861568518001674,0.3078425900083729,0.20220485626569915,0.059168294725090706
34,Centennial High,1,0,33.0,5.0,97615,18584,0.009698697523617865,0.22701101235396054,0.3200290681424339,0.10976018782492034
35,East Bakersfield High,1,0,29.0,4.0,54450,21974,0.03781454511936584,0.3097750944787538,0.18566227302055488,0.06936123144990322
36,Frontier High,1,0,34.0,13.0,110877,9909,0.009960259570400925,0.196539061320992,0.3080134815634589,0.14482619850093062
37,Highland High,1,0,37.0,10.0,54450,21974,0.03781454511936584,0.3097750944787538,0.18566227302055488,0.06936123144990322
38,Liberty High,1,0,41.0,8.0,97615,18584,0.009698697523617865,0.22701101235396054,0.3200290681424339,0.10976018782492034
39,Mira Monte High,1,0,30.0,,42128,22422,0.06982031215844008,0.3680103178419971,0.10713505005902155,0.011891750098369257
40,Ridgeview High,1,0,51.0,7.0,83312,15244,0.023390954714876882,0.3202829219616705,0.22440055175652276,0.04370029055263699
41,South High,1,0,32.0,,41311,14649,0.0437605974241495,0.36033045925177676,0.1494281900501461,0.02781485623579494
42,Stockdale High,1,0,119.0,32.0,93200,15182,0.013729423156729838,0.21140545026974686,0.34019228109005395,0.1606722921565915
43,West High,1,0,28.0,,52268,21448,0.022868145490992534,0.31706802416057817,0.212908501041859,0.06997599767889642
44,Baldwin Park High,1,0,59.0,4.0,68773,18032,0.07598197037990985,0.3419578918613046,0.1619153544459404,0.020507717223750707
45,Sierra Vista High,1,0,82.0,12.0,68773,18032,0.07598197037990985,0.3419578918613046,0.1619153544459404,0.020507717223750707
46,Banning High,1,0,37.0,7.0,44167,11988,0.020243439226519336,0.3314485497237569,0.18646408839779005,0.06573722375690608
47,Beaumont Senior High,1,0,79.0,16.0,86068,17269,0.020364269962701805,0.29694263700961043,0.26489885927418255,0.08690207181944407
48,Bell Senior High,1,0,103.0,63.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
49,Bell Gardens High,1,0,83.0,40.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
50,Bellflower High,1,0,51.0,12.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
51,Carlmont High,1,0,234.0,37.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
52,Benicia High,1,0,49.0,10.0,106739,11496,0.006206139303957608,0.19463407647873204,0.4003914641714804,0.14498496204707118
53,Berkeley High,1,0,197.0,45.0,46735,8670,0.005933852140077821,0.07266536964980545,0.42733463035019453,0.3271400778210117
54,Beverly Hills High,1,0,72.0,12.0,86496,5728,0.003669328728685517,0.09356788258148069,0.4392402331102957,0.28663932657025687
55,Bloomington High,1,0,72.0,38.0,63529,7748,0.03422865381534682,0.33545148715757994,0.141827308164682,0.040049126929032945
56,Palo Verde High,1,0,6.0,3.0,43822,5788,0.03235238034704125,0.3448801881395792,0.1229263331850251,0.020275853301976735
57,Brawley Union High,1,0,26.0,6.0,47367,7325,0.044763676008465335,0.2612069518373629,0.19624190341820047,0.038991855319694735
58,Brea Olinda High,1,0,103.0,32.0,96700,13902,0.006279377203290247,0.18544359576968272,0.3683901292596945,0.16983695652173914
59,Heritage High,1,0,83.0,29.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
60,Liberty High,1,0,47.0,25.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
61,Buena Park High,1,0,63.0,17.0,72000,10224,0.01753628196268141,0.25285072563925365,0.30243607463718036,0.08120248790601244
62,Burbank High,1,0,121.0,27.0,53580,5181,0.02814058418427927,0.18000474946568512,0.4014485870339587,0.1167181192115887
63,Burroughs High,1,0,85.0,13.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
64,Burlingame High,1,0,125.0,15.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
65,Calabasas High,1,0,100.0,16.0,149724,9949,0.002849002849002849,0.10105896898349728,0.4097188625490512,0.30247809493092515
66,Calexico High,1,0,61.0,33.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
67,Adolfo Camarillo High,1,0,74.0,10.0,106388,12797,0.0049005357365339095,0.16462477677644421,0.408239544831596,0.17355371900826447
68,Rancho Campana High,1,0,41.0,14.0,95836,15705,0.009180969207470975,0.17017920242301868,0.3592251388187784,0.15109162039374052
69,Westmont High,1,0,81.0,,121231,18038,0.012997051329764392,0.1696773639460651,0.41101027740402507,0.20483238384243221
70,Canyon High,1,0,47.0,5.0,85755,9613,0.015071956437183976,0.2651205756514975,0.2920070011668611,0.07827693504472967
71,Carlsbad High,1,0,88.0,16.0,86046,11340,0.0049,0.148,0.41225,0.22205
72,Sage Creek High,1,0,103.0,18.0,102793,6064,0.027246925260170293,0.12488174077578051,0.41248817407757804,0.2076631977294229
73,Academy of Medical Arts at Carson High,1,0,46.0,6.0,86981,14495,0.0433266017991555,0.24931154764090324,0.29266437619659574,0.057777544651053
75,Carson Senior High,1,0,65.0,9.0,86981,14495,0.0433266017991555,0.24931154764090324,0.29266437619659574,0.057777544651053
76,Magnolia Science Academy 3,1,1,10.0,,87713,8342,0.02257636122177955,0.24165068122571443,0.3051989572573902,0.13875362746544687
77,Castro Valley High,1,0,197.0,39.0,101445,15922,0.02244662084068374,0.21500699555934058,0.3520895431595596,0.14015451061500092
78,North Monterey County High,1,0,26.0,,69528,2359,0.09304738844690419,0.2416118989968869,0.13161535800760982,0.025077827741265997
79,Cathedral City High,1,0,54.0,26.0,50350,19716,0.039168937329700275,0.31877488996017606,0.22387864179417313,0.08811045902326556
80,Cerritos High,1,0,230.0,39.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
81,Gahr (Richard) High,1,0,95.0,17.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
82,Whitney (Gretchen) High,1,0,123.0,55.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
83,Chino High,1,0,37.0,8.0,86702,23292,0.019386615052951264,0.2793277628286834,0.25455947379187716,0.06245574281263277
84,Don Antonio Lugo High,1,0,36.0,6.0,86702,23292,0.019386615052951264,0.2793277628286834,0.25455947379187716,0.06245574281263277
85,Chino Hills High,1,0,191.0,80.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
86,Ruben S. Ayala High,1,0,216.0,55.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
87,Bonita Vista Senior High,1,0,107.0,28.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
88,Castle Park Senior High,1,0,37.0,6.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
89,Chula Vista Senior High,1,0,53.0,3.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
90,Eastlake High,1,0,155.0,34.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
91,High Tech High Chula Vista,1,1,44.0,26.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
92,Olympian High,1,0,164.0,23.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
93,Otay Ranch Senior High,1,0,121.0,27.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
94,Mesa Verde High,1,0,5.0,3.0,66280,16469,0.017588528928942342,0.297932929076351,0.25230325974069484,0.0659318570136353
95,San Juan High,1,0,4.0,,65972,17717,0.019970302130367587,0.2543410406375951,0.28088729961513986,0.06488075396224129
96,Claremont High,1,0,110.0,18.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
97,Clovis East High,1,0,43.0,9.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
98,Clovis High,1,0,43.0,7.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
99,Buchanan High,1,0,72.0,27.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
100,NOVA Academy - Coachella,1,1,9.0,6.0,34269,17685,0.04238714613618975,0.46081101759755166,0.04459066564651874,0.011660290742157613
101,Colton High,1,0,34.0,15.0,58589,18047,0.027929408023742646,0.3234405638878584,0.19169007366580104,0.0736393025597541
102,Centennial High,1,0,30.0,8.0,57101,8439,0.06017725853560278,0.3497834625843489,0.1192970087622117,0.02593413233961124
103,Compton Early College High,1,0,34.0,11.0,57101,8439,0.06017725853560278,0.3497834625843489,0.1192970087622117,0.02593413233961124
104,Compton High,1,0,60.0,28.0,53683,12074,0.0650810245687402,0.3355658651332985,0.09690277051751175,0.01052012545739676
105,Dominguez High,1,0,63.0,34.0,53683,12074,0.0650810245687402,0.3355658651332985,0.09690277051751175,0.01052012545739676
106,Clayton Valley Charter High,1,1,105.0,17.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
107,Concord High,1,0,30.0,5.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
108,Centennial High,1,0,156.0,59.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
109,Corona High,1,0,85.0,26.0,85819,20790,0.020902434445209336,0.29499134280409706,0.28088950080313746,0.07476479546070884
110,Santiago High,1,0,225.0,89.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
111,Coronado High,1,0,63.0,9.0,108992,8672,0.005427491157458227,0.0889132821075741,0.40992804000487865,0.3212586900841566
112,Costa Mesa High,1,0,48.0,22.0,95175,19114,0.023567666344190046,0.17209502311082447,0.3947382564764055,0.1256046436633344
113,Early College High,1,0,19.0,6.0,95175,19114,0.023567666344190046,0.17209502311082447,0.3947382564764055,0.1256046436633344
114,Estancia High,1,0,42.0,13.0,85585,21706,0.019456057334497175,0.20544861487572932,0.32484954288602014,0.12045757339091286
115,Covina High,1,0,56.0,4.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
116,Northview High,1,0,55.0,7.0,82441,10019,0.02803893145578795,0.32362808034789814,0.22311037481880305,0.0693725408987368
117,Elizabeth Learning Center,1,0,32.0,13.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
118,Culver City High,1,0,124.0,25.0,87469,13670,0.017926637409952803,0.14337169826943777,0.3353067814854682,0.2537467914217107
119,Cupertino High,1,0,321.0,49.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
120,Homestead High,1,0,288.0,38.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
121,Monta Vista High,1,0,437.0,58.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
122,Cypress High,1,0,242.0,40.0,102263,15933,0.02862494877948838,0.1721887256336709,0.39796874085348005,0.16656910378739098
123,Oxford Academy,1,0,159.0,62.0,102263,15933,0.02862494877948838,0.1721887256336709,0.39796874085348005,0.16656910378739098
124,Jefferson High,1,0,24.0,,98879,14171,0.05219846067804735,0.2578763748701696,0.33460278569336066,0.07653998774934086
125,Summit Public School: Shasta,1,1,51.0,,100208,20542,0.024190562389435143,0.20208170485868268,0.41597070802649444,0.09388242070185543
126,Dana Hills High,1,0,96.0,17.0,105014,11595,0.012562448464859096,0.12625503225493526,0.42983945287869235,0.2257360430712519
127,Monte Vista High,1,0,194.0,24.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
128,San Ramon Valley High,1,0,97.0,12.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
129,Da Vinci Charter Academy,1,1,19.0,,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
130,Davis Senior High,1,0,195.0,53.0,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
131,Cesar E. Chavez High,1,0,33.0,6.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
132,Robert F. Kennedy High,1,0,18.0,4.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
133,Wonderful College Prep Academy,1,1,34.0,27.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
134,Desert Hot Springs High,1,0,41.0,17.0,40456,12955,0.03880122221757147,0.34833200786907204,0.1729103009501486,0.055292788079193
135,Diamond Bar High,1,0,348.0,37.0,101161,14874,0.024235975645800083,0.14940592303599928,0.435419991724301,0.19403558550570432
136,Downey High,1,0,190.0,104.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
137,Warren (Earl) High,1,0,164.0,100.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
138,California School of the Arts - San Gabriel Valley,1,1,59.0,13.0,83051,7963,0.030566297610849183,0.25703236743126556,0.27901679292260423,0.10012184139428934
139,Duarte High,1,0,21.0,,83051,7963,0.030566297610849183,0.25703236743126556,0.27901679292260423,0.10012184139428934
140,Dublin High,1,0,357.0,47.0,148083,19065,0.010281480734823475,0.12136179220321044,0.44250686692034374,0.27147645087316985
141,East Palo Alto Academy,1,1,11.0,,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
142,Eleanor Roosevelt High,1,0,282.0,57.0,109438,18125,0.01858246251703771,0.1963652885052249,0.3640390731485688,0.11717401181281235
143,Grossmont Middle College High,1,0,5.0,,61830,19032,0.041647361647361644,0.2730759330759331,0.24702702702702703,0.08308880308880309
144,Central Union High,1,0,20.0,6.0,47614,13146,0.038536601501769706,0.25526777149283847,0.16982567563097484,0.06390790909993053
145,Southwest High,1,0,43.0,15.0,47614,13146,0.038536601501769706,0.25526777149283847,0.16982567563097484,0.06390790909993053
146,Summit Public School K2,1,1,23.0,5.0,107621,10499,0.0189642965510266,0.11924749671285527,0.391170223525842,0.3127844644482654
147,Oak Ridge High,1,0,127.0,17.0,136203,14987,0.005069622820062188,0.1299513316209274,0.4472421251858862,0.2007908611599297
148,Arroyo High,1,0,104.0,25.0,56098,15466,0.08911256583156962,0.33452281340749124,0.17224491804892456,0.02237042870502535
149,El Monte High,1,0,121.0,33.0,48723,8122,0.08702749579146049,0.3103096464826812,0.16573993776462786,0.022700607049941337
150,Mountain View High,1,0,45.0,29.0,56098,15466,0.08911256583156962,0.33452281340749124,0.17224491804892456,0.02237042870502535
151,Da Vinci Communications,1,1,33.0,6.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
152,Da Vinci Design,1,1,35.0,9.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
153,Da Vinci Science,1,1,44.0,12.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
154,El Segundo High,1,0,66.0,12.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
155,Cosumnes Oaks High,1,0,103.0,34.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
156,Elk Grove High,1,0,30.0,14.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
157,Franklin High,1,0,164.0,47.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
158,Laguna Creek High,1,0,54.0,27.0,92222,21946,0.03630759467851234,0.1938218162862906,0.35036148947261064,0.13394374815855675
159,Monterey Trail High,1,0,77.0,33.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
160,Pleasant Grove High,1,0,77.0,19.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
161,Escondido Charter High,1,1,39.0,9.0,70009,17070,0.04594701463028865,0.30618162646632396,0.21502570185844208,0.060340055357848955
162,Escondido High,1,0,67.0,14.0,76534,17645,0.030450635219050875,0.2234375890161226,0.26394348544408364,0.11693157864752464
163,Orange Glen High,1,0,50.0,8.0,70009,17070,0.04594701463028865,0.30618162646632396,0.21502570185844208,0.060340055357848955
164,Etiwanda High,1,0,140.0,38.0,119397,11421,0.007698381365969206,0.1687722068693249,0.3891038294512436,0.1906040268456376
165,Bella Vista High,1,0,42.0,5.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
166,Del Campo High,1,0,16.0,3.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
167,Fairfield High,1,0,10.0,,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
168,Vanden High,1,0,38.0,6.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
169,Fallbrook High,1,0,39.0,,80775,15764,0.03271127943557008,0.2372560398277389,0.2772670352157845,0.1202467853761339
170,Farmersville High,1,0,11.0,,44286,2862,0.11372485399091499,0.32138221933809213,0.07624918883841661,0.013951979234263466
171,Firebaugh High,1,0,6.0,,38391,2529,0.048931383577052866,0.3123359580052493,0.0808023997000375,0.012560929883764529
172,Folsom High,1,0,118.0,29.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
173,Vista del Lago High,1,0,96.0,29.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
174,Fontana A. B. Miller High,1,0,63.0,23.0,96447,25768,0.031933508311461065,0.26877649909145973,0.2622316441214079,0.07986742041860152
175,Fontana High,1,0,121.0,64.0,58070,25003,0.05040591300133285,0.35351647020131205,0.13356182167523498,0.012463000467362517
176,Henry J. Kaiser High,1,0,97.0,52.0,84649,9923,0.02435003170577045,0.34555062354681887,0.211287254280279,0.029380680617205664
